Li2O,B2O3,Na2O,MgO,Al2O3,SiO2,P2O5,K2O,CaO,TiO2,Fe2O3,ZnO,SrO,Y2O3,ZrO,SnO2,BaO,YoungModulus
0,0,25.79089421,0,0,69.1798298,0,0,5.029275991,0,0,0,0,0,0,0,0,66.4
0,0,22.00087361,9.600324483,10.9996568,56.9997816,0,0,0.399363514,0,0,0,0,0,0,0,0,73.3
0,0,27.00071761,0,0,66.9994696,0,0,0,0,5.999812798,0,0,0,0,0,0,62.6
0,0,5.000533756,0,5.000533756,64.99931374,0,20.00061001,0,0,0,0,0,0,0,0,4.999008738,62
0,0,5.000381243,0,5.000381243,64.9973313,0,20,0,0,0,0,2.500953107,0,0,0,2.500953107,64
0,0,5.000533756,0,5.000533756,64.99931374,0,20.00061001,4.999008738,0,0,0,0,0,0,0,0,65
0,0,15.00030501,0,5.000610016,65.00030501,0,9.999694992,0,0,0,0,0,0,0,0,4.999084975,66
0,0,0,0,0.500516521,41.9997381,6.000378297,17.49916338,34.0002037,0,0,0,0,0,0,0,0,72.1
0,0,22.49949688,0,0,65.00014375,0,0,12.50035937,0,0,0,0,0,0,0,0,79.8
0,0,0,0,21.39910354,0,25.80112838,42.80043708,0,9.999330999,0,0,0,0,0,0,0,41
0,0,21.50013001,10.29962833,8.30057662,58.9987917,0,0.500145302,0.40072804,0,0,0,0,0,0,0,0,72
0,0,26.66698001,0,6.669486746,66.66353325,0,0,0,0,0,0,0,0,0,0,0,60.9
0,0,21.48985681,0,0,64.03129327,0,0,0,0,0,0,0,0,0,0,14.47884992,63.7
0,0,0,0,35.00023813,12.50019844,0,0,52.49956343,0,0,0,0,0,0,0,0,106
0,0,0,0,14.28846895,0,24.97750354,42.85683678,0,17.87719073,0,0,0,0,0,0,0,45.3
0,0,27.5001875,0,0,47.5001875,0,0,0,24.99962499,0,0,0,0,0,0,0,79
0,0,27.4993625,0,0,72.5006375,0,0,0,0,0,0,0,0,0,0,0,55.9
0,0,21.999694,10,8.000305998,60,0,0,0,0,0,0,0,0,0,0,0,61.5
0,0,21.25890736,0.108748533,0.270440432,64.1072604,0,0.005723607,14.24891967,0,0,0,0,0,0,0,0,70
0,0,0,0,1.000072998,42.000146,6.000437988,16.99978101,33.99956201,0,0,0,0,0,0,0,0,74.9
0,0,9.999707995,4.999123985,4.000467208,60.00116802,0,9.999707995,0,0,0,0,4.999123985,0,0,0,6.000700812,70
0,0,9.999707995,4.999123985,4.000467208,60.00116802,0,9.999707995,2.000233604,0,0,0,4.999123985,0,0,0,4.000467208,72
0,0,0,0,0,62.10034085,0,19.60055213,0,0,0,0,18.29910702,0,0,0,0,59.2
0,0,19.00003075,11.99840103,9.999692506,57.00009225,0,1.500568863,0.5012146,0,0,0,0,0,0,0,0,74.6
0,0,14.50064501,0,0,72.699727,0,12.799628,0,0,0,0,0,0,0,0,0,60.3
0,0,23.599736,0,0,72.699727,0,3.700537005,0,0,0,0,0,0,0,0,0,62.5
0,0,0,0,29.999835,9.998845018,0,0,50.00082499,0,10.00049499,0,0,0,0,0,0,79.2
0,0,25.00041249,0,14.9999175,59.99967001,0,0,0,0,0,0,0,0,0,0,0,66.1
0,0,5.049590004,0,6.189769621,67.48301445,0,21.27762593,0,0,0,0,0,0,0,0,0,58.6
0,0,20.49911423,10.29962258,9.700377417,57.99892167,0,0.500654702,1.001309405,0,0,0,0,0,0,0,0,73.7
0,0,20.49911423,10.401294,9.700377417,57.99892167,0,0.500654702,0.400523762,0,0,0,0.499114226,0,0,0,0,73.8
0,0,20.49911423,10.90040823,9.700377417,57.99892167,0,0.500654702,0.400523762,0,0,0,0,0,0,0,0,73.4
0,0,21.71966479,0,0,65.27092182,0,0,13.00941339,0,0,0,0,0,0,0,0,72.3
0,0,20.80006178,9.900378408,9.799984555,58.29948259,0,0.40003089,0.800061781,0,0,0,0,0,0,0,0,75.1
0,0,20.80006178,10.10116611,9.799984555,58.29948259,0,0.40003089,0.599274075,0,0,0,0,0,0,0,0,73.3
0,0,21.00084949,10.10116611,9.699590702,58.50027029,0,0.299637038,0.39848637,0,0,0,0,0,0,0,0,73
0,0,20.50003811,10.29956552,7.799374952,60.00152451,0,1.000076225,0.399420688,0,0,0,0,0,0,0,0,72
0,0,0,0,0,64.30836023,0,20.96198338,0,0,0,14.72965639,0,0,0,0,0,57.4
0,0,0,0,0,64.30867249,0,20.96338728,0,0,0,14.72794023,0,0,0,0,0,57.5
0,0,21.00004647,9.799092275,10.00046471,58.5002401,0,0.300509627,0.399646824,0,0,0,0,0,0,0,0,73
0,0,26.8004256,0,0,71.19927041,0,0,0,0,2.000303998,0,0,0,0,0,0,65.4
0,0,9.999855993,4.999927996,2.000259213,60.0020161,0,9.999855993,0,0,0,0,4.999927996,0,1.998819141,0,5.999337567,72
0,0,15.000144,0,0,30.00028799,0,6.999683207,0,32.99830084,0,0,0,0,3.00089278,0,12.00069118,80
0,0,20.99956769,9.801136364,9.500061759,58.99827075,0,0.299530632,0.401432806,0,0,0,0,0,0,0,0,72.7
0,0,20.49992285,10.39962969,9.699120506,58.00030859,0,0.499922851,0.401172659,0,0,0,0,0,0.499922851,0,0,74.2
0,0,20.49992285,10.39962969,9.699120506,58.00030859,0,0.499922851,0.401172659,0.499922851,0,0,0,0,0,0,0,73.6
0,0,0,0,1.500168476,41.99885729,6.000673904,16.50038823,33.9999121,0,0,0,0,0,0,0,0,78
0,0,20.0006088,10.80011567,7.800252652,60.0003044,0,0.99995434,0.398764136,0,0,0,0,0,0,0,0,72.3
0,0,20.19999087,10.80011567,7.800252652,60.0003044,0,0.800572272,0.398764136,0,0,0,0,0,0,0,0,72.3
0,0,20.99943336,9.501202199,8.099912707,60.49895095,0,0.49925724,0.401243549,0,0,0,0,0,0,0,0,71.8
0,0,21.30021551,7.901142689,9.200427927,60.49893794,0,0.69925733,0.400018606,0,0,0,0,0,0,0,0,71.8
0,0,21.79946354,7.901142689,9.200427927,60.49893794,0,0.200009303,0.400018606,0,0,0,0,0,0,0,0,71.7
0,0,20.99927071,7.001186884,0,64.99835552,0,0,7.001186884,0,0,0,0,0,0,0,0,72
0,0,20.9998713,13.9999142,0,65.0002145,0,0,0,0,0,0,0,0,0,0,0,68
0,0,5.000533756,0,5.000533756,64.99931374,0,19.00019825,0,0,0,0,0,0,1.000411755,0,4.999008738,63
0,0,5.000381243,0,5.000381243,64.9973313,0,18.99961876,2.500953107,0,0,0,0,0,1.000381243,0,2.500953107,66
0,0,25.09926079,0,11.39965783,63.50108138,0,0,0,0,0,0,0,0,0,0,0,65
0,0,0,0,34.0000951,15.00055475,0,0,50.99935015,0,0,0,0,0,0,0,0,111.5
0,0,20.20005812,10.29962833,8.30057662,59.9990823,0,0.799926584,0.40072804,0,0,0,0,0,0,0,0,72.6
0,0,20.99998471,10.29962833,8.30057662,59.9990823,0,0,0.40072804,0,0,0,0,0,0,0,0,72.2
0,0,20.99941519,8.99996922,8.59983379,60.50047708,0,0.500169288,0.40013543,0,0,0,0,0,0,0,0,71.9
0,0,56.70042114,0,0,0,43.29957886,0,0,0,0,0,0,0,0,0,0,37.2
0,0,20.50002325,9.600570392,10.00046499,58.99840352,0,0.500643241,0.399894601,0,0,0,0,0,0,0,0,73.2
0,0,8.999772805,0,1.999318414,59.99943201,0,8.999772805,0,0,0,0,5.001135976,0,0,0,15.00056799,74
0,0,8.999772805,5.001135976,1.999318414,59.99943201,0,8.999772805,0,0,0,0,5.001135976,0,0,0,9.999432012,69
0,0,15.50084102,0,0,29.49944899,0,6.000232005,0,32.999826,0,0,0,1.000522011,2.998665971,0,12.00046401,83
0,0,20.80055961,9.298927406,10.30001554,58.99891186,0,0.200528525,0.40105705,0,0,0,0,0,0,0,0,72.9
0,0,20.99986009,9.299071958,10.30017566,58.999829,0,0,0.401063284,0,0,0,0,0,0,0,0,73.2
0,0,19.42176822,0,0,56.50546878,2.610856656,0,21.46190634,0,0,0,0,0,0,0,0,76.7
0,0,19.41972026,0,0,56.510808,2.60952491,0,21.45994683,0,0,0,0,0,0,0,0,76
0,0,20.99996926,9.799883188,8.79929913,60.0012296,0,0,0.399618825,0,0,0,0,0,0,0,0,72.4
0,0,21.20012372,8.499845345,9.099907207,60.50108259,0,0.300030931,0.399010207,0,0,0,0,0,0,0,0,72.1
0,0,0,0,26.70007803,19.99879959,0,0,53.30112238,0,0,0,0,0,0,0,0,98
0,0,0,0,21.3999088,0,28.29913361,42.7998176,0,7.501139991,0,0,0,0,0,0,0,39.6
0,0,24.10031265,0,16.3008049,59.59888246,0,0,0,0,0,0,0,0,0,0,0,66.4
0,0,20.4998691,9.600073918,8.999491815,59.99969201,0,0.500485086,0.400388068,0,0,0,0,0,0,0,0,72.6
0,0,20.89968275,8.599501032,8.49939939,61.00040041,0,0.60060985,0.400406567,0,0,0,0,0,0,0,0,71.8
0,0,17.62964348,0,5.819932685,68.47107953,0,8.079344303,0,0,0,0,0,0,0,0,0,59.1
0,0,0,9.910579544,0,0,40.09955628,49.98986418,0,0,0,0,0,0,0,0,0,31
0,0,21.00009243,9.101272453,8.799334504,60.49850572,0,0.200264966,0.400529932,0,0,0,0,0,0,0,0,72.1
0,0,21.94973916,0,0,67.07033339,0,0,10.97992746,0,0,0,0,0,0,0,0,71.8
0,0,0,0,0,65.09967442,0,20.50037128,0,0,0,0,14.3999543,0,0,0,0,58.9
0,0,16.11118756,24.78326682,0,59.10554562,0,0,0,0,0,0,0,0,0,0,0,77.4
0,0,19.99968001,9.699044815,14.99976,55.00071999,0,0,0.300795187,0,0,0,0,0,0,0,0,76.5
0,0,25.00040001,0,10.00016,64.99943999,0,0,0,0,0,0,0,0,0,0,0,67
0,0,21.00084949,8.300254846,8.800679589,60.99930497,0,0.500424743,0.39848637,0,0,0,0,0,0,0,0,71.8
0,0,21.00052513,9.300960677,9.29941618,60.0006178,0,0,0.398480215,0,0,0,0,0,0,0,0,72.6
0,0,22.70076072,0,0,68.19973528,0,0,9.099504007,0,0,0,0,0,0,0,0,68.8
0,0,19.50035122,10.7992548,8.299483859,60.00061082,0,1.000213786,0.400085514,0,0,0,0,0,0,0,0,73
0,0,20.10047949,10.7992548,8.299483859,60.00061082,0,0.400085514,0.400085514,0,0,0,0,0,0,0,0,72.7
0,0,17.50003913,9.599824718,11.49975742,57.9995931,0,3.000140852,0.400644788,0,0,0,0,0,0,0,0,75
0,0,24.0002656,0,16.0007304,59.999004,0,0,0,0,0,0,0,0,0,0,0,73.2
0,0,20.49952802,9.201343217,9.500007737,59.99907151,0,0.499837514,0.300212005,0,0,0,0,0,0,0,0,72.7
0,0,20.28024966,9.590903473,9.490483253,59.73921641,0,0.500556174,0.398591027,0,0,0,0,0,0,0,0,73
0,0,21.00096928,8.898872256,8.500392326,60.99973845,0,0.200009231,0.400018462,0,0,0,0,0,0,0,0,71.9
0,0,20.79991362,9.100444225,9.000185094,60.49790227,0,0.200518263,0.401036525,0,0,0,0,0,0,0,0,72.5
0,0,25.70271816,0,4.530774342,69.7665075,0,0,0,0,0,0,0,0,0,0,0,61.4
0,0,21.09224601,5.899807489,0.86991764,65.77793217,0,0,6.36009669,0,0,0,0,0,0,0,0,63
0,0,20.10066445,10.29969156,8.800466494,59.9996931,0,0.40050946,0.398974941,0,0,0,0,0,0,0,0,72.8
0,0,20.20040818,10.29969156,8.800466494,59.9996931,0,0.300765725,0.398974941,0,0,0,0,0,0,0,0,72.8
0,0,18.50075481,8.199144546,11.4998742,59.00113222,0,2.500314505,0.298779721,0,0,0,0,0,0,0,0,74.1
0,0,21.49922161,7.500825563,10.99963832,60.0003145,0,0,0,0,0,0,0,0,0,0,0,72.3
0,0,20.80014761,9.099295796,8.499646361,61.0012608,0,0.199883145,0.39976629,0,0,0,0,0,0,0,0,72
0,0,21.29999537,7.900541408,8.400302325,61.79759683,0,0.200521356,0.401042711,0,0,0,0,0,0,0,0,71.4
0,0,19.19139156,13.48277715,5.799653752,60.69189899,0,0.510417289,0.319383917,0,0.004477345,0,0,0,0,0,0,72.6
0,0,19.72238806,13.44179104,5.789552239,60.72238806,0,0,0.319402985,0,0.004477612,0,0,0,0,0,0,72.4
0,0,18.65317453,13.51302946,5.820721769,60.65789081,0,1.031312498,0.319393451,0,0.004477478,0,0,0,0,0,0,72.8
0,0,19.99907003,9.600421588,10.00030999,59.49967451,0,0.500635482,0.399888403,0,0,0,0,0,0,0,0,73.4
0,0,24.7008,0,0,65.2992,0,0,0,0,10,0,0,0,0,0,0,61.1
0,0,19.3038826,13.19305377,5.810443256,60.95585378,0,0.511103805,0.221179424,0,0.004483367,0,0,0,0,0,0,72.4
0,0,20.40029606,9.800777154,9.299636094,59.99814963,0,0.100228212,0.400912848,0,0,0,0,0,0,0,0,72.9
0,0,19.40029847,10.0986169,9.100140002,60.00092309,0,1.000015385,0.400006154,0,0,0,0,0,0,0,0,73.2
0,0,25.16973736,0,6.800470404,68.02979224,0,0,0,0,0,0,0,0,0,0,0,61.2
0,0,17.29991916,0,0,61.46126613,0,0,21.23881471,0,0,0,0,0,0,0,0,106
0,0,18.75131259,12.98190873,6.319942396,60.64924545,0,0.972068045,0.321022472,0,0.004500315,0,0,0,0,0,0,72.9
0,0,24.99960626,0,7.500039374,67.50035437,0,0,0,0,0,0,0,0,0,0,0,65.6
0,0,19.19320722,12.95248954,6.311225791,60.70598119,0,0.511558829,0.321036919,0,0.004500518,0,0,0,0,0,0,72.7
0,0,19.72426829,12.91348505,6.291723548,60.74498567,0,0,0.321036919,0,0.004500518,0,0,0,0,0,0,72.5
0,0,19.52953172,0,0,56.8290729,2.990313888,0,20.65108149,0,0,0,0,0,0,0,0,75
0,0,19.01317952,13.49332058,5.99055617,60.66764293,0,0.511042706,0.319775261,0,0.004482831,0,0,0,0,0,0,73
0,0,1.730156708,0.140145241,3.899859855,39.10052236,0,1.140272646,41.33010575,0,0.3796662,12.27927124,0,0,0,0,0,99.4
0,0,7.999834401,0,0,59.9690881,0,8.030194303,24.0008832,0,0,0,0,0,0,0,0,71
0,0,10.48076202,0,9.649741244,54.58036451,0,5.989649741,19.29948249,0,0,0,0,0,0,0,0,77
0,0,25.0003925,0,7.000549494,67.99905801,0,0,0,0,0,0,0,0,0,0,0,66
0,0,25.30012098,0,5.099730124,69.6001489,0,0,0,0,0,0,0,0,0,0,0,59.8
0,0,0,0,2.500184379,42.0001475,6.000442511,15.49966812,33.99955749,0,0,0,0,0,0,0,0,83.1
0,0,19.1801055,12.56066315,6.819894499,60.58176338,0,0.521477016,0.331574981,0,0.004521477,0,0,0,0,0,0,72.8
0,0,19.72236457,12.52223194,6.800711422,60.63063335,0,0,0.319536973,0,0.00452175,0,0,0,0,0,0,72.6
0,0,0,0,32.99995252,17.49932744,0,0,49.50072004,0,0,0,0,0,0,0,0,104
0,0,20.80096004,8.200378479,8.300383095,61.79977537,0,0.200009231,0.698493777,0,0,0,0,0,0,0,0,72.1
0,0,20.80096004,8.498853793,8.300383095,61.79977537,0,0.200009231,0.400018462,0,0,0,0,0,0,0,0,71.7
0,0,20,6.998902993,10.49992164,59.80253879,0,1.200438803,0,0.799247767,0,0.579846419,0,0,0,0.119103589,0,74.1
0,0,19.30023856,0,0,64.69953425,0,0,16.0002272,0,0,0,0,0,0,0,0,78.1
0,0,18.89346587,13.48317961,5.799826871,60.9892242,0,0.510432524,0.319393451,0,0.004477478,0,0,0,0,0,0,72.6
0,0,0,0,0,56.6001566,0,13.4001134,0,0,0,0,29.99973,0,0,0,0,68.6
0,0,25.99937,0,0,50.00075,0,0,0,23.99988,0,0,0,0,0,0,0,81.5
0,0,25.99937,0,0,74.00063,0,0,0,0,0,0,0,0,0,0,0,55.9
0,0,18.24055293,12.4318233,6.291037488,61.20952596,0,1.491999098,0.330553677,0,0.00450755,0,0,0,0,0,0,72.8
0,0,19.39928567,10.29927951,9.300141634,60.0006158,0,0.600406429,0.400270953,0,0,0,0,0,0,0,0,73.2
0,0,25.00078001,0,5.999812798,68.99940719,0,0,0,0,0,0,0,0,0,0,0,61.5
0,0,14.89998992,0,0,29.10012528,0,4.999783996,0,32.99972639,0,0,0,0.999380787,3.001022421,0,13.9999712,84
0,0,19.49993059,10.10010643,9.500084836,59.99907452,0,0.499760917,0.401042711,0,0,0,0,0,0,0,0,73.4
0,0,17.9999352,12.00103681,17.9999352,50,0,0,0,0,0,0,0,0,1.999092794,0,0,82.2
0,0,7.99972599,0,0,27.00095904,0,6.999588985,6.499520482,29.00123305,0,0,2.498972462,0,3.000411015,0,16.99958898,83
0,0,18.23095155,12.02916711,6.801129244,61.10297559,0,1.502136204,0.329111249,0,0.004529054,0,0,0,0,0,0,72.9
0,0,18.90176518,13.19255697,5.749529584,61.32134644,0,0.510737433,0.319584242,0,0.004480153,0,0,0,0,0,0,72.5
0,0,13.000143,0,0,30.00143,0,6.999857,0,32.998713,0,0,4.999284999,0,3.000143,0,9.000429,83
0,0,15.00050049,0,0,30.00100099,0,5.000643491,0,32.99824112,0,0,0,0,3.000100099,0,13.99951381,83
0,0,18.80073801,9.698646986,9.000615006,60.50123001,0,1.199261993,0.799507995,0,0,0,0,0,0,0,0,73.3
0,0,0,0,0,67.99982636,0,21.39952828,0,0,0,0,10.60064536,0,0,0,0,55.5
0,0,18.85157583,13.06156655,5.999521116,61.25228218,0,0.510310975,0.320253809,0,0.004489539,0,0,0,0,0,0,72.5
0,0,23.80038671,0,0,71.39968414,0,0,4.799929152,0,0,0,0,0,0,0,0,65.2
0,0,0,0,14.28792844,0,28.56700027,42.8549287,0,14.29014259,0,0,0,0,0,0,0,43.6
0,0,0,0,29.999845,10.00046499,0,0,49.99922501,10.00046499,0,0,0,0,0,0,0,87.5
0,0,13.19962181,9.699769053,10.00046499,59.99969,0,6.799758203,0.300695941,0,0,0,0,0,0,0,0,75
0,0,24.99961251,0,5.000232497,70.000155,0,0,0,0,0,0,0,0,0,0,0,64
0,0,19.05749347,15.94705147,0,64.99545506,0,0,0,0,0,0,0,0,0,0,0,70.6
0,0,18.94237532,12.6801239,5.789402804,61.25185174,0,0.520732018,0.320220264,0,0.004489069,0,0,0,0.49080489,0,0,72.8
0,0,17.23942763,0.760456274,1.20018576,66.22064842,0,3.189852843,11.38942908,0,0,0,0,0,0,0,0,68
0,0,18.73645832,13.35564754,5.751385921,61.49156493,0,0.51103507,0.11057484,0,0.004482764,0,0,0,0,0.038850619,0,72.6
0,0,22.0005886,2.998593898,14.9995095,60.001308,0,0,0,0,0,0,0,0,0,0,0,59.1
0,0,20.02943152,8.02968745,13.97037653,57.97050449,0,0,0,0,0,0,0,0,0,0,0,78
0,0,18.88359978,12.64295551,5.830489192,61.2777678,0,0.510448476,0.320340099,0.529908389,0.004490749,0,0,0,0,0,0,72.3
0,0,25.000385,0,3.999383999,71.000231,0,0,0,0,0,0,0,0,0,0,0,60.1
0,0,20,8,14,58,0,0,0,0,0,0,0,0,0,0,0,73
0,0,18.62077208,13.19170551,5.810027489,61.54236883,0,0.510935819,0.319708378,0,0.004481893,0,0,0,0,0,0,72.5
0,0,18.16027122,12.98190873,6.319942396,61.24028682,0,0.972068045,0.321022472,0,0.004500315,0,0,0,0,0,0,73
0,0,23.42223094,0,13.41144557,63.1663235,0,0,0,0,0,0,0,0,0,0,0,70.2
0,0,18.49946986,7.200392461,12.0001266,59.9990505,0,2.000284851,0.300675729,0,0,0,0,0,0,0,0,74.1
0,0,20.7093937,0,0,67.66058684,0,0,0,0,0,0,0,0,0,0,11.63001947,67.6
0,0,18.2596506,12.45044692,6.781423813,61.20012661,0,0.972220129,0.331609966,0,0.004521954,0,0,0,0,0,0,73.1
0,0,18.19228641,12.93274911,5.830803511,61.76255066,0,0.9615816,0.320028713,0,0,0,0,0,0,0,0,72.8
0,0,0,0,21.40077821,0,30.79987884,42.79922645,0,5.000116499,0,0,0,0,0,0,0,37.9
0,0,18.55255084,13.06176202,6.001107436,61.54951288,0,0.510318612,0.320258601,0,0.004489607,0,0,0,0,0,0,72.6
0,0,18.72015138,12.51013727,6.259574085,61.66761782,0,0.521130568,0.321388881,0,0,0,0,0,0,0,0,72.7
0,0,17.33825076,0.149827842,1.47954994,64.6247821,0,1.730223445,14.67736591,0,0,0,0,0,0,0,0,70
0,0,25.0003825,0,3.000351903,71.99926559,0,0,0,0,0,0,0,0,0,0,0,62
0,0,17.90011878,0,26.09960578,48.09860731,0,0,7.90166813,0,0,0,0,0,0,0,0,76.1
0,0,18.38944027,0,0.590624374,65.22037583,0,0.640677287,15.15888225,0,0,0,0,0,0,0,0,69
0,0,18.19055629,12.54956146,6.280788177,61.67247387,0,0.971704914,0.330409708,0,0.004505587,0,0,0,0,0,0,73
0,0,7.999779999,0,0,27.50010313,0,7.000151251,6.501024379,29.49936062,0,0,1.49875562,0,3.000261251,0,17.00056375,83
0,0,19.69024919,0,0,57.27884941,3.549903479,0,19.48099792,0,0,0,0,0,0,0,0,72
0,0,18.64853137,12.67974443,5.789229549,61.5462884,0,0.520716434,0.320210681,0,0.004488935,0,0,0,0.490790202,0,0,72.9
0,0,17.50062901,8.199144546,11.4998742,60.00125802,0,2.500314505,0.298779721,0,0,0,0,0,0,0,0,74.4
0,0,18.50075481,8.199144546,11.4998742,60.00125802,0,1.500188703,0.298779721,0,0,0,0,0,0,0,0,74.2
0,0,18.90036945,11.95746854,5.978734268,61.31619259,0,0.521130568,0.330399784,0.991199351,0.004505452,0,0,0,0,0,0,72.6
0,0,14.14837907,0,9.848426678,59.03527497,0,4.408986901,9.668750096,0,0,1.888907659,0,0,0,0,1.001274629,74
0,0,25,0,2.499542488,72.50045751,0,0,0,0,0,0,0,0,0,0,0,69.1
0,0,11.000111,0,0,27.999778,0,5.000555001,6.499056499,30.5000555,0,0,0,0,2.999778,0,16.000666,85
0,0,18.59319801,12.64295551,5.830489192,61.56816957,0,0.510448476,0.320340099,0.529908389,0.004490749,0,0,0,0,0,0,72.4
0,0,20.08027052,7.929083842,11.98053282,60.01011282,0,0,0,0,0,0,0,0,0,0,0,76
0,0,24.99962,0,2.000334402,73.0000456,0,0,0,0,0,0,0,0,0,0,0,60
0,0,0,0,31.9998104,19.999684,0,0,48.0005056,0,0,0,0,0,0,0,0,105
0,0,19.999684,8.001137603,12.0001264,59.999052,0,0,0,0,0,0,0,0,0,0,0,72
0,0,14.20056868,0,0,59.20002187,0,0,26.59940945,0,0,0,0,0,0,0,0,83.9
0,0,18.63040384,12.28141155,5.809545216,61.40106391,0,0.521465498,0.329662096,0.530456282,0.004495392,0,0,0,0.491496216,0,0,73.1
0,0,18.64051191,12.21920846,5.779922375,61.52163163,0,0.521496756,0.320690534,0.992042679,0.004495662,0,0,0,0,0,0,72.3
0,0,9.000495895,0,0,27.50013775,0,6.000330597,6.49898066,29.99889801,0,0,0,0,3.000165298,0,18.00099179,84
0,0,25.200252,0,0,74.799748,0,0,0,0,0,0,0,0,0,0,0,59.2
0,0,0,0,0,70.80029896,0,22.30021836,0,0,0,0,6.899482685,0,0,0,0,53.2
0,0,16.34090942,0.769664791,1.219600411,66.17091767,0,3.169803678,11.51893057,0,0,0,0,0,0,0,0.810173464,68
0,0,18.58104562,12.15946744,5.829347647,61.58297974,0,0.52026328,0.329849918,0,0.004497953,0,0,0,0.99254839,0,0,73.6
0,0,18.60000601,11.95746854,5.978734268,61.61655603,0,0.521130568,0.330399784,0.991199351,0.004505452,0,0,0,0,0,0,72.6
0,0,18.0006517,0,24.99957125,49.9991425,0,0,7.00063455,0,0,0,0,0,0,0,0,76
0,0,18.5197822,0,0,65.81083579,0,0,0,0,0,15.66938201,0,0,0,0,0,67.6
0,0,17.50090707,7.199760218,11.50005521,60.99919547,0,2.50035494,0.299727091,0,0,0,0,0,0,0,0,74.1
0,0,18.49976337,7.199873797,11.50023663,61.00015775,0,1.50023663,0.299731819,0,0,0,0,0,0,0,0,73.9
0,0,18.63142411,11.72850624,5.780199328,61.54238713,0,0.520833333,0.330211335,0.459293948,0.004502882,0,0,0,1.002641691,0,0,73.4
0,0,25.01012525,0,0,49.98124953,0,0,0,15.03937598,0,0,0,0,9.969249231,0,0,84.7
0,0,25.00937495,0,0,74.99062505,0,0,0,0,0,0,0,0,0,0,0,60.15
0,0,0,0,0,59.6005472,0,14,0,0,0,0,26.3994528,0,0,0,0,67.2
0,0,0,0,0,74.999625,0,25.000375,0,0,0,0,0,0,0,0,0,47.2
0,0,0,0,4.999400012,64.99970001,0,19.99910002,0,0,0,0,5.000899982,0,0,0,5.000899982,61
0,0,4.999549995,0,0,75.00075001,0,19.9997,0,0,0,0,0,0,0,0,0,51.6
0,0,9.000082797,0,0,27.99933762,0,6.000055198,0.999089228,30.00027599,0,0,5.00096597,0,3.000027599,0,18.00016559,83
0,0,10.00045,0,0,74.999625,0,14.999925,0,0,0,0,0,0,0,0,0,55.5
0,0,14.999925,0,0,74.999625,0,10.00045,0,0,0,0,0,0,0,0,0,58.5
0,0,17.64855364,0,0,64.70430449,0,0,17.64714187,0,0,0,0,0,0,0,0,76.7
0,0,19.9997,0,0,75.00075001,0,4.999549995,0,0,0,0,0,0,0,0,0,60.7
0,0,25.000375,0,0,50.00974995,0,0,0,19.98890006,0,0,0,0,5.000974995,0,0,81.5
0,0,25.000375,0,0,50.999745,0,0,0,14.999925,0,0,0,0,8.999955,0,0,87.1
0,0,25.000375,0,0,53.99973,0,0,0,14.999925,0,0,0,0,5.99997,0,0,80.7
0,0,25.000375,0,0,54.99872501,0,0,0,20.0009,0,0,0,0,0,0,0,77.95
0,0,25.000375,0,0,56.999715,0,0,0,14.999925,0,0,0,0,2.999985,0,0,77.9
0,0,25.000375,0,0,59.9997,0,0,0,14.999925,0,0,0,0,0,0,0,75.3
0,0,25.000375,0,0,65.000675,0,0,0,9.998950005,0,0,0,0,0,0,0,69.2
0,0,25.000375,0,0,68.00066,0,0,0,6.998965005,0,0,0,0,0,0,0,69.1
0,0,25.000375,0,0,71.000645,0,0,0,3.998980005,0,0,0,0,0,0,0,64.2
0,0,25.000375,0,0,74.999625,0,0,0,0,0,0,0,0,0,0,0,59.85
0,0,25.00225002,0,0,50.02550026,0,0,0,21.99321993,0,0,0,0,2.97902979,0,0,81.6
0,0,11.10933333,0,0,55.56,0,0,0,0,0,0,0,0,0,0,33.33066667,68.2
0,0,11.10933333,0,0,55.56,0,0,0,0,0,0,33.33066667,0,0,0,0,78.9
0,0,11.10933333,0,0,55.56,0,0,0,0,0,33.33066667,0,0,0,0,0,77.2
0,0,11.10933333,0,0,55.56,0,0,33.33066667,0,0,0,0,0,0,0,0,85.5
0,0,11.10933333,33.33066667,0,55.56,0,0,0,0,0,0,0,0,0,0,0,82
0,0,18.56990555,11.70022674,5.829091401,61.55232218,0,0.521044491,0.330345211,0.991035632,0.004504707,0,0,0,0.501524093,0,0,73.1
0,0,0,0,10.07107867,0,40.0297762,49.89914513,0,0,0,0,0,0,0,0,0,33
0,0,24.80189699,0,0.139572578,74.77488294,0,0,0.231120182,0,0.052527314,0,0,0,0,0,0,56.7
0,0,21.34988634,0,0,70.07052515,0,0,8.579588506,0,0,0,0,0,0,0,0,65.7
0,0,16.6181324,12.2515419,5.498558906,62.79288562,0,2.072786464,0.761614623,0,0.004480086,0,0,0,0,0,0,72.6
0,0,19.91810164,0,0,50.05399892,0,4.999400012,0,22.53854923,0,0,0,0,2.489950201,0,0,80.5
0,0,19.9996865,7.498902753,10.50065835,62.0007524,0,0,0,0,0,0,0,0,0,0,0,72.5
0,0,18.19788515,12.48539676,5.772399125,62.66962226,0,0.510738999,0.320522422,0,0.004493305,0,0,0,0,0.038941976,0,72.4
0,0,24.10005253,0,4.500509841,71.39943763,0,0,0,0,0,0,0,0,0,0,0,60.4
0,0,21.4996934,0,0,70.4996058,0,0,8.000700791,0,0,0,0,0,0,0,0,66.4
